ensembl_gene_id	chromosome_name	external_gene_name	transcript_count	description
ENSG00000136908	9	DPM2	5	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit [Source:HGNC Symbol;Acc:3006]
ENSG00000136925	9	TSTD2	7	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:HGNC Symbol;Acc:30087]
ENSG00000136930	9	PSMB7	7	proteasome (prosome, macropain) subunit, beta type, 7 [Source:HGNC Symbol;Acc:9544]
ENSG00000136932	9	C9orf156	6	chromosome 9 open reading frame 156 [Source:HGNC Symbol;Acc:30967]
ENSG00000136933	9	RABEPK	6	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:16896]
ENSG00000136935	9	GOLGA1	6	golgin A1 [Source:HGNC Symbol;Acc:4424]
ENSG00000136936	9	XPA	4	xeroderma pigmentosum, complementation group A [Source:HGNC Symbol;Acc:12814]
ENSG00000136937	9	NCBP1	4	nuclear cap binding protein subunit 1, 80kDa [Source:HGNC Symbol;Acc:7658]
ENSG00000136938	9	ANP32B	3	acidic (leucine-rich) nuclear phosphoprotein 32 family, member B [Source:HGNC Symbol;Acc:16677]
ENSG00000136940	9	PDCL	3	phosducin-like [Source:HGNC Symbol;Acc:8770]
ENSG00000136942	9	RPL35	5	ribosomal protein L35 [Source:HGNC Symbol;Acc:10344]
ENSG00000136943	9	CTSV	3	cathepsin V [Source:HGNC Symbol;Acc:2538]
ENSG00000136950	9	ARPC5L	3	actin related protein 2/3 complex, subunit 5-like [Source:HGNC Symbol;Acc:23366]
ENSG00000136982	8	DSCC1	2	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:24453]
ENSG00000136986	8	DERL1	6	derlin 1 [Source:HGNC Symbol;Acc:28454]
ENSG00000136997	8	MYC	5	v-myc avian myelocytomatosis viral oncogene homolog [Source:HGNC Symbol;Acc:7553]
ENSG00000137038	9	TMEM261	3	transmembrane protein 261 [Source:HGNC Symbol;Acc:30536]
ENSG00000137040	9	RANBP6	2	RAN binding protein 6 [Source:HGNC Symbol;Acc:9851]
ENSG00000137054	9	POLR1E	3	polymerase (RNA) I polypeptide E, 53kDa [Source:HGNC Symbol;Acc:17631]
ENSG00000137055	9	PLAA	7	phospholipase A2-activating protein [Source:HGNC Symbol;Acc:9043]
ENSG00000137073	9	UBAP2	15	ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:14185]
ENSG00000137074	9	APTX	33	aprataxin [Source:HGNC Symbol;Acc:15984]
ENSG00000137075	9	RNF38	9	ring finger protein 38 [Source:HGNC Symbol;Acc:18052]
ENSG00000137076	9	TLN1	9	talin 1 [Source:HGNC Symbol;Acc:11845]
ENSG00000137078	9	SIT1	3	signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:17710]
ENSG00000137094	9	DNAJB5	12	DnaJ (Hsp40) homolog, subfamily B, member 5 [Source:HGNC Symbol;Acc:14887]
ENSG00000137100	9	DCTN3	12	dynactin 3 (p22) [Source:HGNC Symbol;Acc:2713]
ENSG00000137103	9	TMEM8B	8	transmembrane protein 8B [Source:HGNC Symbol;Acc:21427]
ENSG00000137106	9	GRHPR	12	glyoxylate reductase/hydroxypyruvate reductase [Source:HGNC Symbol;Acc:4570]
ENSG00000137124	9	ALDH1B1	1	aldehyde dehydrogenase 1 family, member B1 [Source:HGNC Symbol;Acc:407]
ENSG00000137133	9	HINT2	7	histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:18344]
ENSG00000137135	9	ARHGEF39	8	Rho guanine nucleotide exchange factor (GEF) 39 [Source:HGNC Symbol;Acc:25909]
ENSG00000137145	9	DENND4C	10	DENN/MADD domain containing 4C [Source:HGNC Symbol;Acc:26079]
ENSG00000137154	9	RPS6	5	ribosomal protein S6 [Source:HGNC Symbol;Acc:10429]
ENSG00000137161	6	CNPY3	2	canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:11968]
ENSG00000137168	6	PPIL1	2	peptidylprolyl isomerase (cyclophilin)-like 1 [Source:HGNC Symbol;Acc:9260]
ENSG00000137171	6	KLC4	20	kinesin light chain 4 [Source:HGNC Symbol;Acc:21624]
ENSG00000137177	6	KIF13A	13	kinesin family member 13A [Source:HGNC Symbol;Acc:14566]
ENSG00000137185	6	ZSCAN9	8	zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:12984]
ENSG00000137193	6	PIM1	3	pim-1 oncogene [Source:HGNC Symbol;Acc:8986]
ENSG00000137200	6	CMTR1	6	cap methyltransferase 1 [Source:HGNC Symbol;Acc:21077]
ENSG00000137207	6	YIPF3	17	Yip1 domain family, member 3 [Source:HGNC Symbol;Acc:21023]
ENSG00000137210	6	TMEM14B	19	transmembrane protein 14B [Source:HGNC Symbol;Acc:21384]
ENSG00000137216	6	TMEM63B	10	transmembrane protein 63B [Source:HGNC Symbol;Acc:17735]
ENSG00000137221	6	TJAP1	14	tight junction associated protein 1 (peripheral) [Source:HGNC Symbol;Acc:17949]
ENSG00000137266	6	SLC22A23	12	solute carrier family 22, member 23 [Source:HGNC Symbol;Acc:21106]
ENSG00000137267	6	TUBB2A	2	tubulin, beta 2A class IIa [Source:HGNC Symbol;Acc:12412]
ENSG00000137269	6	LRRC1	4	leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:14307]
ENSG00000137274	6	BPHL	12	biphenyl hydrolase-like (serine hydrolase) [Source:HGNC Symbol;Acc:1094]
ENSG00000137275	6	RIPK1	4	receptor (TNFRSF)-interacting serine-threonine kinase 1 [Source:HGNC Symbol;Acc:10019]
ENSG00000137285	6	TUBB2B	2	tubulin, beta 2B class IIb [Source:HGNC Symbol;Acc:30829]
ENSG00000137288	6	UQCC2	4	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:21237]
ENSG00000137309	6	HMGA1	7	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:5010]
ENSG00000137310	6	TCF19	4	transcription factor 19 [Source:HGNC Symbol;Acc:11629]
ENSG00000137312	6	FLOT1	13	flotillin 1 [Source:HGNC Symbol;Acc:3757]
ENSG00000137331	6	IER3	2	immediate early response 3 [Source:HGNC Symbol;Acc:5392]
ENSG00000137337	6	MDC1	9	mediator of DNA-damage checkpoint 1 [Source:HGNC Symbol;Acc:21163]
ENSG00000137338	6	PGBD1	2	piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:19398]
ENSG00000137343	6	ATAT1	12	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:21186]
ENSG00000137364	6	TPMT	1	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:12014]
ENSG00000137393	6	RNF144B	3	ring finger protein 144B [Source:HGNC Symbol;Acc:21578]
ENSG00000137404	6	NRM	9	nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003]
ENSG00000137409	6	MTCH1	7	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:17586]
ENSG00000137411	6	VARS2	13	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:21642]
ENSG00000137413	6	TAF8	10	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa [Source:HGNC Symbol;Acc:17300]
ENSG00000137414	6	FAM8A1	1	family with sequence similarity 8, member A1 [Source:HGNC Symbol;Acc:16372]
ENSG00000137460	4	FHDC1	2	FH2 domain containing 1 [Source:HGNC Symbol;Acc:29363]
ENSG00000137492	11	PRKRIR	5	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) [Source:HGNC Symbol;Acc:9440]
ENSG00000137494	11	ANKRD42	9	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:26752]
ENSG00000137497	11	NUMA1	31	nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:8059]
ENSG00000137500	11	CCDC90B	19	coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:28108]
ENSG00000137502	11	RAB30	15	RAB30, member RAS oncogene family [Source:HGNC Symbol;Acc:9770]
ENSG00000137504	11	CREBZF	10	CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:24905]
ENSG00000137509	11	PRCP	19	prolylcarboxypeptidase (angiotensinase C) [Source:HGNC Symbol;Acc:9344]
ENSG00000137513	11	NARS2	7	asparaginyl-tRNA synthetase 2, mitochondrial (putative) [Source:HGNC Symbol;Acc:26274]
ENSG00000137522	11	RNF121	15	ring finger protein 121 [Source:HGNC Symbol;Acc:21070]
ENSG00000137547	8	MRPL15	3	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:14054]
ENSG00000137563	8	GGH	8	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) [Source:HGNC Symbol;Acc:4248]
ENSG00000137574	8	TGS1	3	trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:17843]
ENSG00000137575	8	SDCBP	13	syndecan binding protein (syntenin) [Source:HGNC Symbol;Acc:10662]
ENSG00000137601	4	NEK1	8	NIMA-related kinase 1 [Source:HGNC Symbol;Acc:7744]
ENSG00000137642	11	SORL1	13	sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:11185]
ENSG00000137656	11	BUD13	3	BUD13 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28199]
ENSG00000137691	11	C11orf70	5	chromosome 11 open reading frame 70 [Source:HGNC Symbol;Acc:28188]
ENSG00000137692	11	DCUN1D5	11	DCN1, defective in cullin neddylation 1, domain containing 5 [Source:HGNC Symbol;Acc:28409]
ENSG00000137693	11	YAP1	9	Yes-associated protein 1 [Source:HGNC Symbol;Acc:16262]
ENSG00000137700	11	SLC37A4	17	solute carrier family 37 (glucose-6-phosphate transporter), member 4 [Source:HGNC Symbol;Acc:4061]
ENSG00000137709	11	POU2F3	7	POU class 2 homeobox 3 [Source:HGNC Symbol;Acc:19864]
ENSG00000137710	11	RDX	18	radixin [Source:HGNC Symbol;Acc:9944]
ENSG00000137713	11	PPP2R1B	13	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]
ENSG00000137714	11	FDX1	1	ferredoxin 1 [Source:HGNC Symbol;Acc:3638]
ENSG00000137720	11	C11orf1	5	chromosome 11 open reading frame 1 [Source:HGNC Symbol;Acc:1163]
ENSG00000137726	11	FXYD6	17	FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:4030]
ENSG00000137760	11	ALKBH8	7	alkB, alkylation repair homolog 8 (E. coli) [Source:HGNC Symbol;Acc:25189]
ENSG00000137764	15	MAP2K5	12	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:6845]
ENSG00000137770	15	CTDSPL2	12	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2 [Source:HGNC Symbol;Acc:26936]
ENSG00000137776	15	SLTM	26	SAFB-like, transcription modulator [Source:HGNC Symbol;Acc:20709]
ENSG00000137801	15	THBS1	9	thrombospondin 1 [Source:HGNC Symbol;Acc:11785]
ENSG00000137802	15	MAPKBP1	18	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:29536]
ENSG00000137804	15	NUSAP1	14	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:18538]
ENSG00000137806	15	NDUFAF1	4	NADH dehydrogenase (ubiquinone) complex I, assembly factor 1 [Source:HGNC Symbol;Acc:18828]
ENSG00000137807	15	KIF23	14	kinesin family member 23 [Source:HGNC Symbol;Acc:6392]
ENSG00000137812	15	CASC5	12	cancer susceptibility candidate 5 [Source:HGNC Symbol;Acc:24054]
ENSG00000137814	15	HAUS2	10	HAUS augmin-like complex, subunit 2 [Source:HGNC Symbol;Acc:25530]
ENSG00000137815	15	RTF1	7	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28996]
ENSG00000137817	15	PARP6	22	poly (ADP-ribose) polymerase family, member 6 [Source:HGNC Symbol;Acc:26921]
ENSG00000137818	15	RPLP1	5	ribosomal protein, large, P1 [Source:HGNC Symbol;Acc:10372]
ENSG00000137819	15	PAQR5	6	progestin and adipoQ receptor family member V [Source:HGNC Symbol;Acc:29645]
ENSG00000137821	15	LRRC49	29	leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:25965]
ENSG00000137822	15	TUBGCP4	13	tubulin, gamma complex associated protein 4 [Source:HGNC Symbol;Acc:16691]
ENSG00000137824	15	RMDN3	11	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:25550]
ENSG00000137831	15	UACA	14	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:15947]
ENSG00000137841	15	PLCB2	15	phospholipase C, beta 2 [Source:HGNC Symbol;Acc:9055]
ENSG00000137845	15	ADAM10	18	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:188]
ENSG00000137868	15	STRA6	21	stimulated by retinoic acid 6 [Source:HGNC Symbol;Acc:30650]
ENSG00000137871	15	ZNF280D	18	zinc finger protein 280D [Source:HGNC Symbol;Acc:25953]
ENSG00000137872	15	SEMA6D	20	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D [Source:HGNC Symbol;Acc:16770]
ENSG00000137876	15	RSL24D1	6	ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:18479]
ENSG00000137880	15	GCHFR	6	GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:4194]
ENSG00000137941	1	TTLL7	13	tubulin tyrosine ligase-like family, member 7 [Source:HGNC Symbol;Acc:26242]
ENSG00000137942	1	FNBP1L	7	formin binding protein 1-like [Source:HGNC Symbol;Acc:20851]
ENSG00000137944	1	CCBL2	5	cysteine conjugate-beta lyase 2 [Source:HGNC Symbol;Acc:33238]
ENSG00000137947	1	GTF2B	7	general transcription factor IIB [Source:HGNC Symbol;Acc:4648]
ENSG00000137955	1	RABGGTB	15	Rab geranylgeranyltransferase, beta subunit [Source:HGNC Symbol;Acc:9796]
ENSG00000137992	1	DBT	2	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:2698]
ENSG00000137996	1	RTCA	5	RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:17981]
ENSG00000138002	2	IFT172	18	intraflagellar transport 172 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:30391]
ENSG00000138018	2	EPT1	4	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) [Source:HGNC Symbol;Acc:29361]
ENSG00000138029	2	HADHB	9	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit [Source:HGNC Symbol;Acc:4803]
ENSG00000138030	2	KHK	6	ketohexokinase (fructokinase) [Source:HGNC Symbol;Acc:6315]
ENSG00000138031	2	ADCY3	13	adenylate cyclase 3 [Source:HGNC Symbol;Acc:234]
ENSG00000138032	2	PPM1B	12	protein phosphatase, Mg2+/Mn2+ dependent, 1B [Source:HGNC Symbol;Acc:9276]
ENSG00000138035	2	PNPT1	6	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:23166]
ENSG00000138036	2	DYNC2LI1	11	dynein, cytoplasmic 2, light intermediate chain 1 [Source:HGNC Symbol;Acc:24595]
ENSG00000138041	2	SMEK2	6	SMEK homolog 2, suppressor of mek1 (Dictyostelium) [Source:HGNC Symbol;Acc:29267]
ENSG00000138050	2	THUMPD2	11	THUMP domain containing 2 [Source:HGNC Symbol;Acc:14890]
ENSG00000138069	2	RAB1A	7	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:9758]
ENSG00000138071	2	ACTR2	5	ARP2 actin-related protein 2 homolog (yeast) [Source:HGNC Symbol;Acc:169]
ENSG00000138073	2	PREB	9	prolactin regulatory element binding [Source:HGNC Symbol;Acc:9356]
ENSG00000138074	2	SLC5A6	18	solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6 [Source:HGNC Symbol;Acc:11041]
ENSG00000138078	2	PREPL	16	prolyl endopeptidase-like [Source:HGNC Symbol;Acc:30228]
ENSG00000138081	2	FBXO11	13	F-box protein 11 [Source:HGNC Symbol;Acc:13590]
ENSG00000138085	2	ATRAID	7	all-trans retinoic acid-induced differentiation factor [Source:HGNC Symbol;Acc:24090]
ENSG00000138092	2	CENPO	9	centromere protein O [Source:HGNC Symbol;Acc:28152]
ENSG00000138095	2	LRPPRC	9	leucine-rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:15714]
ENSG00000138101	2	DTNB	31	dystrobrevin, beta [Source:HGNC Symbol;Acc:3058]
ENSG00000138107	10	ACTR1A	8	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) [Source:HGNC Symbol;Acc:167]
ENSG00000138111	10	TMEM180	6	transmembrane protein 180 [Source:HGNC Symbol;Acc:26196]
ENSG00000138134	10	STAMBPL1	6	STAM binding protein-like 1 [Source:HGNC Symbol;Acc:24105]
ENSG00000138138	10	ATAD1	5	ATPase family, AAA domain containing 1 [Source:HGNC Symbol;Acc:25903]
ENSG00000138160	10	KIF11	1	kinesin family member 11 [Source:HGNC Symbol;Acc:6388]
ENSG00000138161	10	CUZD1	7	CUB and zona pellucida-like domains 1 [Source:HGNC Symbol;Acc:17937]
ENSG00000138162	10	TACC2	29	transforming, acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:11523]
ENSG00000138166	10	DUSP5	2	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:3071]
ENSG00000138172	10	CALHM2	8	calcium homeostasis modulator 2 [Source:HGNC Symbol;Acc:23493]
ENSG00000138175	10	ARL3	1	ADP-ribosylation factor-like 3 [Source:HGNC Symbol;Acc:694]
ENSG00000138180	10	CEP55	3	centrosomal protein 55kDa [Source:HGNC Symbol;Acc:1161]
ENSG00000138182	10	KIF20B	6	kinesin family member 20B [Source:HGNC Symbol;Acc:7212]
ENSG00000138185	10	ENTPD1	12	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:3363]
ENSG00000138190	10	EXOC6	8	exocyst complex component 6 [Source:HGNC Symbol;Acc:23196]
ENSG00000138231	3	DBR1	5	debranching RNA lariats 1 [Source:HGNC Symbol;Acc:15594]
ENSG00000138246	3	DNAJC13	8	DnaJ (Hsp40) homolog, subfamily C, member 13 [Source:HGNC Symbol;Acc:30343]
ENSG00000138279	10	ANXA7	6	annexin A7 [Source:HGNC Symbol;Acc:545]
ENSG00000138286	10	FAM149B1	8	family with sequence similarity 149, member B1 [Source:HGNC Symbol;Acc:29162]
ENSG00000138293	10	NCOA4	10	nuclear receptor coactivator 4 [Source:HGNC Symbol;Acc:7671]
ENSG00000138297	10	TIMM23	8	translocase of inner mitochondrial membrane 23 homolog (yeast) [Source:HGNC Symbol;Acc:17312]
ENSG00000138303	10	ASCC1	20	activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:24268]
ENSG00000138326	10	RPS24	13	ribosomal protein S24 [Source:HGNC Symbol;Acc:10411]
ENSG00000138336	10	TET1	1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:29484]
ENSG00000138346	10	DNA2	8	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:2939]
ENSG00000138363	2	ATIC	15	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:794]
ENSG00000138375	2	SMARCAL1	13	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:HGNC Symbol;Acc:11102]
ENSG00000138376	2	BARD1	9	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:952]
ENSG00000138381	2	ASNSD1	9	asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:24910]
ENSG00000138382	2	METTL5	12	methyltransferase like 5 [Source:HGNC Symbol;Acc:25006]
ENSG00000138385	2	SSB	12	Sjogren syndrome antigen B (autoantigen La) [Source:HGNC Symbol;Acc:11316]
ENSG00000138386	2	NAB1	12	NGFI-A binding protein 1 (EGR1 binding protein 1) [Source:HGNC Symbol;Acc:7626]
ENSG00000138398	2	PPIG	11	peptidylprolyl isomerase G (cyclophilin G) [Source:HGNC Symbol;Acc:14650]
ENSG00000138399	2	FASTKD1	10	FAST kinase domains 1 [Source:HGNC Symbol;Acc:26150]
ENSG00000138400	2	MDH1B	7	malate dehydrogenase 1B, NAD (soluble) [Source:HGNC Symbol;Acc:17836]
ENSG00000138413	2	IDH1	9	isocitrate dehydrogenase 1 (NADP+), soluble [Source:HGNC Symbol;Acc:5382]
ENSG00000138430	2	OLA1	9	Obg-like ATPase 1 [Source:HGNC Symbol;Acc:28833]
ENSG00000138433	2	CIR1	6	corepressor interacting with RBPJ, 1 [Source:HGNC Symbol;Acc:24217]
ENSG00000138434	2	SSFA2	16	sperm specific antigen 2 [Source:HGNC Symbol;Acc:11319]
ENSG00000138439	2	FAM117B	3	family with sequence similarity 117, member B [Source:HGNC Symbol;Acc:14440]
ENSG00000138442	2	WDR12	8	WD repeat domain 12 [Source:HGNC Symbol;Acc:14098]
ENSG00000138443	2	ABI2	24	abl-interactor 2 [Source:HGNC Symbol;Acc:24011]
ENSG00000138448	2	ITGAV	8	integrin, alpha V [Source:HGNC Symbol;Acc:6150]
ENSG00000138459	3	SLC35A5	7	solute carrier family 35, member A5 [Source:HGNC Symbol;Acc:20792]
ENSG00000138463	3	DIRC2	2	disrupted in renal carcinoma 2 [Source:HGNC Symbol;Acc:16628]
ENSG00000138468	3	SENP7	9	SUMO1/sentrin specific peptidase 7 [Source:HGNC Symbol;Acc:30402]
ENSG00000138495	3	COX17	7	COX17 cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:2264]
ENSG00000138587	15	MNS1	3	meiosis-specific nuclear structural 1 [Source:HGNC Symbol;Acc:29636]
ENSG00000138592	15	USP8	19	ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:12631]
ENSG00000138593	15	SECISBP2L	11	SECIS binding protein 2-like [Source:HGNC Symbol;Acc:28997]
ENSG00000138594	15	TMOD3	12	tropomodulin 3 (ubiquitous) [Source:HGNC Symbol;Acc:11873]
ENSG00000138600	15	SPPL2A	7	signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:30227]
ENSG00000138604	15	GLCE	4	glucuronic acid epimerase [Source:HGNC Symbol;Acc:17855]
ENSG00000138606	15	SHF	12	Src homology 2 domain containing F [Source:HGNC Symbol;Acc:25116]
ENSG00000138613	15	APH1B	10	APH1B gamma secretase subunit [Source:HGNC Symbol;Acc:24080]
ENSG00000138614	15	VWA9	18	von Willebrand factor A domain containing 9 [Source:HGNC Symbol;Acc:25372]
ENSG00000138621	15	PPCDC	11	phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:28107]
ENSG00000138622	15	HCN4	1	hyperpolarization activated cyclic nucleotide-gated potassium channel 4 [Source:HGNC Symbol;Acc:16882]
ENSG00000138623	15	SEMA7A	5	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:10741]
ENSG00000138629	15	UBL7	9	ubiquitin-like 7 (bone marrow stromal cell-derived) [Source:HGNC Symbol;Acc:28221]
ENSG00000138640	4	FAM13A	23	family with sequence similarity 13, member A [Source:HGNC Symbol;Acc:19367]
ENSG00000138646	4	HERC5	5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:24368]
ENSG00000138658	4	C4orf21	11	chromosome 4 open reading frame 21 [Source:HGNC Symbol;Acc:25654]
ENSG00000138660	4	AP1AR	6	adaptor-related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:28808]
ENSG00000138663	4	COPS4	11	COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:16702]
ENSG00000138668	4	HNRNPD	14	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa) [Source:HGNC Symbol;Acc:5036]
ENSG00000138674	4	SEC31A	43	SEC31 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:17052]
ENSG00000138685	4	FGF2	2	fibroblast growth factor 2 (basic) [Source:HGNC Symbol;Acc:3676]
ENSG00000138686	4	BBS7	6	Bardet-Biedl syndrome 7 [Source:HGNC Symbol;Acc:18758]
ENSG00000138688	4	KIAA1109	17	KIAA1109 [Source:HGNC Symbol;Acc:26953]
ENSG00000138698	4	RAP1GDS1	21	RAP1, GTP-GDP dissociation stimulator 1 [Source:HGNC Symbol;Acc:9859]
ENSG00000138709	4	LARP1B	14	La ribonucleoprotein domain family, member 1B [Source:HGNC Symbol;Acc:24704]
ENSG00000138735	4	PDE5A	12	phosphodiesterase 5A, cGMP-specific [Source:HGNC Symbol;Acc:8784]
ENSG00000138738	4	PRDM5	12	PR domain containing 5 [Source:HGNC Symbol;Acc:9349]
ENSG00000138750	4	NUP54	20	nucleoporin 54kDa [Source:HGNC Symbol;Acc:17359]
ENSG00000138756	4	BMP2K	7	BMP2 inducible kinase [Source:HGNC Symbol;Acc:18041]
ENSG00000138757	4	G3BP2	19	GTPase activating protein (SH3 domain) binding protein 2 [Source:HGNC Symbol;Acc:30291]
ENSG00000138758	4	SEPT11	17	septin 11 [Source:HGNC Symbol;Acc:25589]
ENSG00000138759	4	FRAS1	9	Fraser syndrome 1 [Source:HGNC Symbol;Acc:19185]
ENSG00000138760	4	SCARB2	5	scavenger receptor class B, member 2 [Source:HGNC Symbol;Acc:1665]
ENSG00000138764	4	CCNG2	8	cyclin G2 [Source:HGNC Symbol;Acc:1593]
ENSG00000138767	4	CNOT6L	9	CCR4-NOT transcription complex, subunit 6-like [Source:HGNC Symbol;Acc:18042]
